location,Longitude float,Latitude float,geometry
122 DUNBLAINE AVE,-79.42676,43.73468,POINT (-79.4267578125 43.73468017578125)
11 MARK ST,-79.35684,43.6606,POINT (-79.35684204101563 43.66059875488281)
21 TEDDER ST,-79.499855,43.698948,POINT (-79.49985504150391 43.69894790649414)
4645 JANE ST,-79.51981,43.769455,POINT (-79.51981353759766 43.76945495605469)
113 CRAVEN RD,-79.319145,43.667805,POINT (-79.31914520263672 43.66780471801758)
463 LYTTON BLVD,-79.425354,43.71086,POINT (-79.42535400390625 43.71086120605469)
23 REGAL RD,-79.4343,43.67488,POINT (-79.43430328369141 43.67488098144531)
119 BANNOCKBURN AVE,-79.429504,43.73171,POINT (-79.42950439453125 43.73170852661133)
198 SPRING GARDEN AVE,-79.40232,43.766205,POINT (-79.40232086181641 43.76620483398438)
546 INDIAN GRV,-79.459564,43.65755,POINT (-79.45956420898438 43.65755081176758)
9 REGAL RD,-79.43346,43.675053,POINT (-79.43345642089844 43.67505264282227)
119 WARDEN AVE,-79.26996,43.68599,POINT (-79.26995849609375 43.68598937988281)
149 BANNOCKBURN AVE,-79.43183,43.73122,POINT (-79.43183135986328 43.73122024536133)
157 HOLLYWOOD AVE,-79.40338,43.767384,POINT (-79.40338134765625 43.76738357543945)
113 FRONTENAC AVE,-79.42793,43.71689,POINT (-79.42793273925781 43.71688842773438)
23 GATWICK AVE,-79.307106,43.68994,POINT (-79.30710601806641 43.68994140625)
572 INDIAN GRV,-79.460785,43.65888,POINT (-79.46078491210938 43.65887832641602)
1403 ROYAL YORK RD,-79.525955,43.683006,POINT (-79.52595520019531 43.68300628662109)
3 REGAL RD,-79.433136,43.675045,POINT (-79.43313598632813 43.67504501342773)
13 GATWICK AVE,-79.30803,43.68989,POINT (-79.30802917480469 43.68989181518555)
12 BEACHVIEW CRES,-79.30606,43.680862,POINT (-79.30606079101563 43.68086242675781)
6 ASHBY PL,-79.35788,43.65638,POINT (-79.35787963867188 43.65637969970703)
317 DORIS AVE,-79.41158,43.772823,POINT (-79.41158294677734 43.77282333374023)
319 DORIS AVE,-79.41162,43.772957,POINT (-79.41162109375 43.77295684814453)
207 KING EDWARD AVE,-79.312645,43.693874,POINT (-79.31264495849609 43.69387435913086)
8 RIDGE POINT CRES,-79.48751,43.703278,POINT (-79.48751068115234 43.70327758789063)
8 STRATHCONA AVE,-79.34533,43.675724,POINT (-79.34532928466797 43.67572402954102)
65 ALBERTA AVE,-79.43203,43.676853,POINT (-79.43202972412109 43.67685317993164)
32 ST LAWRENCE ST,-79.35577,43.655304,POINT (-79.35576629638672 43.65530395507813)
77 PARKVIEW AVE,-79.40904,43.771706,POINT (-79.40904235839844 43.77170562744141)
59 BALTRAY CRES,-79.32354,43.76691,POINT (-79.32353973388672 43.76691055297852)
379 FAIRLAWN AVE,-79.41863,43.727547,POINT (-79.41863250732422 43.72754669189453)
676 INDIAN RD,-79.45771,43.66078,POINT (-79.45771026611328 43.66078186035156)
3 ANCHOR DR,-79.5036,43.74278,POINT (-79.50360107421875 43.74277877807617)
587 CARLAW AVE,-79.34504,43.673782,POINT (-79.34503936767578 43.67378234863281)
19 THWAITE AVE,-79.50244,43.742077,POINT (-79.50244140625 43.7420768737793)
16 GEORGE ANDERSON CRT,-79.47851,43.70556,POINT (-79.47850799560547 43.70555877685547)
34 WINONA DR,-79.43083,43.675644,POINT (-79.43083190917969 43.67564392089844)
633 INDIAN RD,-79.45724,43.65994,POINT (-79.45723724365234 43.65993881225586)
684 WARDEN AVE,-79.28255,43.714024,POINT (-79.28254699707031 43.71402359008789)
43 LEXINGTON AVE,-79.59909,43.74369,POINT (-79.59909057617188 43.74369049072266)
18 ARLETA AVE,-79.50198,43.742317,POINT (-79.50198364257813 43.74231719970703)
3311 KINGSTON RD,-79.22264,43.732952,POINT (-79.22264099121094 43.73295211791992)
28 BUCKLAND RD,-79.50253,43.738243,POINT (-79.50253295898438 43.73824310302734)
47 DENSLEY AVE,-79.47279,43.704266,POINT (-79.47279357910156 43.70426559448242)
771 RICHMOND ST W,-79.40923,43.645203,POINT (-79.40923309326172 43.64520263671875)
767 RICHMOND ST W,-79.409134,43.645226,POINT (-79.40913391113281 43.64522552490234)
200 INDIAN ROAD CRES,-79.46041,43.66133,POINT (-79.46041107177734 43.66133117675781)
13 BYNG AVE,-79.54991,43.726402,POINT (-79.54991149902344 43.72640228271484)
249 SHAWNEE CRCL,-79.34042,43.79713,POINT (-79.34042358398438 43.7971305847168)
18 BROOKSIDE AVE,-79.49194,43.660458,POINT (-79.491943359375 43.66045761108398)
34 WATERBURY DR,-79.57145,43.68655,POINT (-79.57144927978516 43.68655014038086)
146 VICTOR AVE,-79.3474,43.668507,POINT (-79.34739685058594 43.66850662231445)
110 THREE VALLEYS DR,-79.338,43.748085,POINT (-79.33799743652344 43.74808502197266)
111 GREENSIDES AVE,-79.42979,43.68053,POINT (-79.42978668212891 43.6805305480957)
735 RICHMOND ST W,-79.40817,43.6454,POINT (-79.40817260742188 43.64540100097656)
144 THREE VALLEYS DR,-79.33674,43.746395,POINT (-79.33673858642578 43.74639511108398)
324 INDIAN ROAD CRES,-79.46145,43.664215,POINT (-79.46144866943359 43.66421508789063)
2645 JANE ST,-79.511314,43.737747,POINT (-79.51131439208984 43.73774719238281)
18 MICMAC CRES,-79.33703,43.795017,POINT (-79.33702850341797 43.79501724243164)
105 GREENSIDES AVE,-79.42965,43.680264,POINT (-79.42964935302734 43.68026351928711)
28 OLIVE AVE,-79.41363,43.77938,POINT (-79.41362762451172 43.77938079833984)
40 STEVENSON RD,-79.58566,43.744232,POINT (-79.58566284179688 43.74423217773438)
6 WATSON AVE,-79.4903,43.660347,POINT (-79.49030303955078 43.66034698486328)
85 GREENSIDES AVE,-79.42938,43.67975,POINT (-79.42938232421875 43.67974853515625)
17 CAVERLEY DR,-79.567024,43.678547,POINT (-79.56702423095703 43.67854690551758)
116 MICMAC CRES,-79.34054,43.795647,POINT (-79.34053802490234 43.79564666748047)
65 HUNTINGDALE BLVD,-79.32524,43.79578,POINT (-79.32524108886719 43.79578018188477)
18 CAVERLEY DR,-79.56727,43.678974,POINT (-79.56726837158203 43.67897415161133)
20 GROVELAND CRES,-79.334724,43.750816,POINT (-79.33472442626953 43.75081634521484)
47 GREENSIDES AVE,-79.428955,43.67865,POINT (-79.428955078125 43.67864990234375)
20 DOMBEY RD,-79.50803,43.737972,POINT (-79.50803375244141 43.73797225952148)
59 GLENMOUNT PARK RD,-79.30434,43.679207,POINT (-79.30433654785156 43.67920684814453)
99 SHAWNEE CRCL,-79.34304,43.799137,POINT (-79.34304046630859 43.79913711547852)
5793 YONGE ST,-79.41613,43.784428,POINT (-79.41613006591797 43.78442764282227)
23 GREENSIDES AVE,-79.4287,43.67808,POINT (-79.42870330810547 43.67808151245117)
15 PETERDALE RD,-79.5062,43.736748,POINT (-79.50620269775391 43.73674774169922)
9 WATSON AVE,-79.49019,43.66077,POINT (-79.49018859863281 43.66077041625977)
21 GREENSIDES AVE,-79.42878,43.677612,POINT (-79.42877960205078 43.6776123046875)
42 SARANAC BLVD,-79.43171,43.723232,POINT (-79.43170928955078 43.72323226928711)
2 NOTTINGHILL GT,-79.563576,43.672,POINT (-79.56357574462891 43.67200088500977)
20 WALPOLE AVE,-79.32855,43.674446,POINT (-79.32855224609375 43.67444610595703)
11 GREENSIDES AVE,-79.428635,43.677868,POINT (-79.42863464355469 43.6778678894043)
8 ALVARADO PL,-79.33802,43.75393,POINT (-79.33802032470703 43.75392913818359)
1 GREENSIDES AVE,-79.42857,43.677536,POINT (-79.42857360839844 43.67753601074219)
346 INDIAN ROAD CRES,-79.46148,43.664684,POINT (-79.46147918701172 43.6646842956543)
7 LOMAR DR,-79.52224,43.73781,POINT (-79.52223968505859 43.73780822753906)
17 SABINE RD,-79.56137,43.666214,POINT (-79.56137084960938 43.66621398925781)
24 PAWNEE AVE,-79.33543,43.79788,POINT (-79.33542633056641 43.79787826538086)
146 TYRREL AVE,-79.42804,43.67762,POINT (-79.42803955078125 43.67761993408203)
25 WATSON AVE,-79.490456,43.661198,POINT (-79.49045562744141 43.66119766235352)
175 TORYORK DRIVE,-79.5571,43.759193,POINT (-79.55709838867188 43.75919342041016)
117 LAURENTIDE DR,-79.337,43.756016,POINT (-79.33699798583984 43.75601577758789)
59 WARNER AVE,-79.30506,43.723454,POINT (-79.30506134033203 43.72345352172852)
52 REGINA AVE,-79.43564,43.72722,POINT (-79.43563842773438 43.72721862792969)
31 WATSON AVE,-79.490555,43.66138,POINT (-79.49055480957031 43.66138076782227)
142 DELAWARE AVE,-79.42757,43.659325,POINT (-79.42756652832031 43.65932464599609)
86 ILFORD RD,-79.42708,43.678806,POINT (-79.42707824707031 43.67880630493164)
142 CHESTER LE BLVD,-79.3308,43.796764,POINT (-79.33080291748047 43.7967643737793)
71 TISDALE AVE,-79.30727,43.723705,POINT (-79.30726623535156 43.72370529174805)
5785 YONGE ST,-79.4154,43.78371,POINT (-79.41539764404297 43.78371047973633)
238 ALBION RD,-79.54373,43.722977,POINT (-79.54373168945313 43.72297668457031)
14 RHYL AVE,-79.30633,43.674435,POINT (-79.30632781982422 43.67443466186523)
3 BETTY NAGLE ST,-79.53214,43.73042,POINT (-79.53214263916016 43.73041915893555)
54 TISDALE AVE,-79.3071,43.721916,POINT (-79.30709838867188 43.72191619873047)
540 ST JOHN'S RD,-79.492676,43.66152,POINT (-79.49267578125 43.66151809692383)
461 DOVERCOURT RD,-79.4265,43.65456,POINT (-79.42649841308594 43.65456008911133)
36 RHYL AVE,-79.30583,43.674805,POINT (-79.30583190917969 43.6748046875)
31 BETTY NAGLE ST,-79.53331,43.730175,POINT (-79.53330993652344 43.73017501831055)
885 DAVENPORT RD,-79.422195,43.67562,POINT (-79.42219543457031 43.67562103271484)
44 BETTY NAGLE ST,-79.5338,43.73031,POINT (-79.53379821777344 43.73030853271484)
112 SOUTHILL DR,-79.34641,43.732018,POINT (-79.34641265869141 43.73201751708984)
6 EVA RD,-79.56312,43.640347,POINT (-79.56311798095703 43.64034652709961)
97 SUFI CRES,-79.30939,43.722874,POINT (-79.30938720703125 43.72287368774414)
844 DAVENPORT RD,-79.42061,43.676476,POINT (-79.42060852050781 43.67647552490234)
61 BENLAMOND AVE,-79.302,43.681168,POINT (-79.302001953125 43.68116760253906)
35 HOWE AVE,-79.27947,43.71528,POINT (-79.27947235107422 43.71527862548828)
14 RODARICK DR,-79.14975,43.774105,POINT (-79.14974975585938 43.77410507202148)
79 PAPERBIRCH DR,-79.348724,43.73298,POINT (-79.34872436523438 43.73297882080078)
401 ANNETTE ST,-79.47571,43.66083,POINT (-79.4757080078125 43.66083145141602)
221 RUTH AVE,-79.401276,43.792366,POINT (-79.40127563476563 43.79236602783203)
36 DAMASK AVE,-79.53801,43.742496,POINT (-79.53800964355469 43.74249649047852)
223 RUTH AVE,-79.401085,43.7924,POINT (-79.40108489990234 43.79240036010742)
16 DAMASK AVE,-79.53911,43.742256,POINT (-79.53910827636719 43.74225616455078)
110 BARBER GREENE RD,-79.34961,43.730152,POINT (-79.349609375 43.73015213012695)
227 RUTH AVE,-79.40069,43.792393,POINT (-79.40068817138672 43.79239273071289)
228 RUTH AVE,-79.40091,43.79289,POINT (-79.40090942382813 43.79288864135742)
28 WOOD ST,-79.38016,43.662857,POINT (-79.38015747070313 43.66285705566406)
230 RUTH AVE,-79.40114,43.792583,POINT (-79.40113830566406 43.79258346557617)
45 KENNALEY CRES,-79.28682,43.811317,POINT (-79.28681945800781 43.81131744384766)
110 HABITANT DR,-79.53808,43.744106,POINT (-79.53807830810547 43.74410629272461)
61 NEWTON DR,-79.414375,43.79375,POINT (-79.41437530517578 43.79375076293945)
32 CLEADON RD,-79.28593,43.812355,POINT (-79.28592681884766 43.81235504150391)
2431 FINCH AVE W,-79.548164,43.749554,POINT (-79.54816436767578 43.74955368041992)
16 TRINNELL BLVD,-79.27528,43.709568,POINT (-79.27528381347656 43.70956802368164)
210 PLEASANT AVE,-79.429596,43.790825,POINT (-79.42959594726563 43.79082489013672)
750 WILSON HEIGHTS BLVD,-79.46438,43.759903,POINT (-79.46437835693359 43.75990295410156)
385 BLOOR ST E,-79.37656,43.672405,POINT (-79.37655639648438 43.67240524291992)
76 TRINNELL BLVD,-79.27458,43.71076,POINT (-79.27458190917969 43.71075820922852)
23 TRINNELL BLVD,-79.274765,43.709232,POINT (-79.27476501464844 43.70923233032227)
65 BLACK CREEK BLVD,-79.50028,43.676,POINT (-79.50028228759766 43.67599868774414)
221 PLEASANT AVE,-79.42995,43.79026,POINT (-79.42994689941406 43.79026031494141)
132 ALEXMUIR BLVD,-79.28693,43.810894,POINT (-79.28692626953125 43.81089401245117)
220 PLEASANT AVE,-79.43032,43.790646,POINT (-79.43032073974609 43.79064559936523)
129 ALEXMUIR BLVD,-79.28676,43.810246,POINT (-79.28675842285156 43.81024551391602)
12 ST DENNIS DR,-79.33523,43.717384,POINT (-79.33522796630859 43.71738433837891)
4 BANDA SQ,-79.59738,43.73845,POINT (-79.59738159179688 43.73844909667969)
335 CRAWFORD ST,-79.417786,43.6525,POINT (-79.41778564453125 43.65250015258789)
51 TRINNELL BLVD,-79.27349,43.70983,POINT (-79.27349090576172 43.70983123779297)
8 HUMHELLER RD,-79.58788,43.723164,POINT (-79.58788299560547 43.72316360473633)
161 GERRARD ST E,-79.37423,43.660603,POINT (-79.37422943115234 43.66060256958008)
2300 FINCH AVE W,-79.542274,43.75362,POINT (-79.54227447509766 43.75362014770508)
30 HUMHELLER RD,-79.588394,43.72457,POINT (-79.58839416503906 43.72457122802734)
103 GOULDING AVE,-79.42716,43.789913,POINT (-79.42716217041016 43.78991317749023)
32 DAVENPORT RD,-79.38989,43.673344,POINT (-79.389892578125 43.67334365844727)
83 TRINNELL BLVD,-79.274124,43.711113,POINT (-79.27412414550781 43.71111297607422)
9 BALLYRONAN RD,-79.35794,43.749477,POINT (-79.35794067382813 43.74947738647461)
40 CARLISLE CRES,-79.153854,43.799393,POINT (-79.15385437011719 43.79939270019531)
17 BANDA SQ,-79.597084,43.73779,POINT (-79.59708404541016 43.73778915405273)
793 DUNDAS ST E,-79.35441,43.661827,POINT (-79.35440826416016 43.66182708740234)
15 CARLISLE CRES,-79.15398,43.798637,POINT (-79.15397644042969 43.79863739013672)
27 AQUILA CRT,-79.58663,43.720726,POINT (-79.58663177490234 43.72072601318359)
964 ST CLARENS AVE,-79.448044,43.672604,POINT (-79.44804382324219 43.67260360717773)
5 FAIRCHILD AVE,-79.42263,43.783318,POINT (-79.42263031005859 43.78331756591797)
789 DUNDAS ST E,-79.35458,43.661804,POINT (-79.35458374023438 43.66180419921875)
87 TRINNELL BLVD,-79.27429,43.711273,POINT (-79.2742919921875 43.71127319335938)
9 ASTORIA AVE,-79.49057,43.684425,POINT (-79.49057006835938 43.68442535400391)
44 FAIRCHILD AVE,-79.42136,43.78467,POINT (-79.42135620117188 43.78467178344727)
385 THE EAST MALL,-79.55869,43.64478,POINT (-79.55869293212891 43.64477920532227)
785 DUNDAS ST E,-79.35475,43.66178,POINT (-79.35475158691406 43.66178131103516)
43 OAKCREST AVE,-79.310646,43.683266,POINT (-79.31064605712891 43.68326568603516)
97 TRINNELL BLVD,-79.2745,43.71182,POINT (-79.27449798583984 43.71181869506836)
1 CARLISLE CRES,-79.15375,43.798004,POINT (-79.15374755859375 43.79800415039063)
33 BANDA SQ,-79.59837,43.7379,POINT (-79.59837341308594 43.73789978027344)
8 AQUILA CRT,-79.586494,43.72134,POINT (-79.58649444580078 43.72134017944336)
137 TORRESDALE AVE,-79.45196,43.779736,POINT (-79.45195770263672 43.77973556518555)
10 TOBERMORY DR,-79.50903,43.75979,POINT (-79.509033203125 43.75978851318359)
777 DUNDAS ST E,-79.35458,43.66157,POINT (-79.35458374023438 43.66157150268555)
4 BRAMBLE DR,-79.36557,43.74568,POINT (-79.36557006835938 43.74568176269531)
972 ST CLARENS AVE,-79.448135,43.672802,POINT (-79.44813537597656 43.67280197143555)
20 ANTRIM CRES,-79.28532,43.772057,POINT (-79.28531646728516 43.77205657958984)
40 AQUILA CRT,-79.58582,43.7201,POINT (-79.58582305908203 43.72010040283203)
773 DUNDAS ST E,-79.35527,43.66172,POINT (-79.35527038574219 43.66172027587891)
21 PIXLEY CRES,-79.18166,43.759087,POINT (-79.18166351318359 43.75908660888672)
999 ST CLARENS AVE,-79.447815,43.67349,POINT (-79.44781494140625 43.67348861694336)
35 PIXLEY CRES,-79.18102,43.75871,POINT (-79.18102264404297 43.75870895385742)
61 HEINTZMAN ST,-79.463776,43.666782,POINT (-79.46377563476563 43.66678237915039)
6 HEATHERGLEN RD,-79.58229,43.72011,POINT (-79.58229064941406 43.72011184692383)
721 DUNDAS ST E,-79.357475,43.66135,POINT (-79.35747528076172 43.66135025024414)
4 HEATHERGLEN RD,-79.582214,43.719997,POINT (-79.58221435546875 43.71999740600586)
2 HEATHERGLEN RD,-79.58206,43.719807,POINT (-79.58206176757813 43.71980667114258)
77 FINCH AVE E,-79.42212,43.778076,POINT (-79.422119140625 43.778076171875)
48 MOSSGROVE TRL,-79.366394,43.753326,POINT (-79.36639404296875 43.75332641601563)
71 SAN GABRIELE PL,-79.565506,43.763718,POINT (-79.56550598144531 43.76371765136719)
721 EASTERN AVE,-79.330666,43.659115,POINT (-79.33066558837891 43.65911483764648)
215 MURISON BLVD,-79.20303,43.79923,POINT (-79.20303344726563 43.79922866821289)
109 ERSKINE AVE,-79.394806,43.711647,POINT (-79.39480590820313 43.71164703369141)
127 KITCHENER RD,-79.1886,43.76467,POINT (-79.1885986328125 43.76467132568359)
3 GRACE ST,-79.23597,43.74194,POINT (-79.23596954345703 43.74193954467773)
160 MURISON BLVD,-79.204155,43.800392,POINT (-79.20415496826172 43.80039215087891)
177 MURISON BLVD,-79.204414,43.799877,POINT (-79.20441436767578 43.79987716674805)
326 PALMERSTON BLVD,-79.410835,43.65689,POINT (-79.41083526611328 43.65689086914063)
300 ANTIBES DR,-79.45003,43.781296,POINT (-79.45002746582031 43.78129577636719)
149 KITCHENER RD,-79.18933,43.766506,POINT (-79.1893310546875 43.76650619506836)
2 GRACE ST,-79.236145,43.742313,POINT (-79.23614501953125 43.74231338500977)
650 EASTERN AVE,-79.3346,43.65956,POINT (-79.33460235595703 43.65956115722656)
9 GRACE ST,-79.2354,43.742065,POINT (-79.23539733886719 43.7420654296875)
77 ERSKINE AVE,-79.39604,43.711388,POINT (-79.39604187011719 43.71138763427734)
44 AVALON BLVD,-79.26519,43.694164,POINT (-79.26519012451172 43.69416427612305)
205 WYNFORD DR,-79.32624,43.72375,POINT (-79.32624053955078 43.72375106811523)
175 MURISON BLVD,-79.20452,43.799866,POINT (-79.20452117919922 43.79986572265625)
335 PALMERSTON BLVD,-79.41044,43.657368,POINT (-79.41043853759766 43.65736770629883)
15 MELLOWOOD DR,-79.3682,43.75745,POINT (-79.36820220947266 43.75745010375977)
3 SCULLION CRT,-79.597755,43.753464,POINT (-79.59775543212891 43.75346374511719)
15 GRACE ST,-79.23508,43.742138,POINT (-79.23507690429688 43.74213790893555)
30 AVALON BLVD,-79.26486,43.69348,POINT (-79.26486206054688 43.6934814453125)
28 AVALON BLVD,-79.26484,43.693375,POINT (-79.26483917236328 43.69337463378906)
169 MURISON BLVD,-79.20479,43.799812,POINT (-79.20478820800781 43.79981231689453)
5 OVERSKATE CRT,-79.59742,43.752777,POINT (-79.59741973876953 43.75277709960938)
842 ST CLARENS AVE,-79.446785,43.67,POINT (-79.44678497314453 43.66999816894531)
57 ALDERGROVE AVE,-79.31202,43.68228,POINT (-79.31201934814453 43.68228149414063)
26 AVALON BLVD,-79.26482,43.693275,POINT (-79.26481628417969 43.69327545166016)
163 MURISON BLVD,-79.20505,43.799824,POINT (-79.20504760742188 43.79982376098633)
124 CABANA DR,-79.56756,43.763126,POINT (-79.56755828857422 43.76312637329102)
344 PALMERSTON BLVD,-79.41113,43.657654,POINT (-79.4111328125 43.65765380859375)
630 EASTERN AVE,-79.33504,43.659252,POINT (-79.33503723144531 43.65925216674805)
59 ALDERGROVE AVE,-79.31195,43.682297,POINT (-79.31195068359375 43.68229675292969)
142 MURISON BLVD,-79.205246,43.800205,POINT (-79.20524597167969 43.80020523071289)
75 CABANA DR,-79.56862,43.76252,POINT (-79.56861877441406 43.76251983642578)
144 MURISON BLVD,-79.205185,43.800224,POINT (-79.20518493652344 43.80022430419922)
148 MURISON BLVD,-79.20505,43.80025,POINT (-79.20504760742188 43.80025100708008)
69 CABANA DR,-79.568665,43.762775,POINT (-79.56866455078125 43.76277542114258)
405 PALMERSTON BLVD,-79.4114,43.65973,POINT (-79.41139984130859 43.65972900390625)
33 ERSKINE AVE,-79.39782,43.711086,POINT (-79.39781951904297 43.71108627319336)
1669 MURISON BLVD,-79.207985,43.798603,POINT (-79.20798492431641 43.79860305786133)
65 CABANA DR,-79.568695,43.762943,POINT (-79.56869506835938 43.76294326782227)
201 LIPPINCOTT ST,-79.407776,43.660545,POINT (-79.40777587890625 43.66054534912109)
57 TINTON CRES,-79.600945,43.74661,POINT (-79.60094451904297 43.74660873413086)
223 LIPPINCOTT ST,-79.40789,43.661053,POINT (-79.40789031982422 43.66105270385742)
6 TINTON CRES,-79.60072,43.745182,POINT (-79.60072326660156 43.74518203735352)
80 GRACE ST,-79.2302,43.743717,POINT (-79.23020172119141 43.74371719360352)
121 MURISON BLVD,-79.20666,43.79911,POINT (-79.20665740966797 43.79911041259766)
586 EASTERN AVE,-79.3372,43.659054,POINT (-79.33719635009766 43.65905380249023)
584 EASTERN AVE,-79.337234,43.658974,POINT (-79.33723449707031 43.65897369384766)
28 WEST LYNN AVE,-79.31569,43.681965,POINT (-79.31568908691406 43.68196487426758)
10 PANDORA CRCL,-79.23634,43.763275,POINT (-79.23634338378906 43.76327514648438)
79 NORTHDALE RD,-79.38111,43.763065,POINT (-79.38111114501953 43.76306533813477)
77 LORRAINE DR,-79.42255,43.776447,POINT (-79.42254638671875 43.77644729614258)
246 LYTTON BLVD,-79.412994,43.71398,POINT (-79.41299438476563 43.71398162841797)
